(27837, 'Mitchellville', 201, 36.631981, -86.539028, 5),
(28040, 'Lowland', 201, 36.213293, -83.275211, 5),
(31260, 'Freeland', 207, 48.019581, -122.540489, 5),
(7523, 'Windermere', 162, 28.481031, -81.543979, 5),
(28459, 'Savoy', 202, 33.555782, -96.27085, 5),
(27764, 'Sturgis', 200, 44.369172, -103.361658, 5),
(14314, 'Royal Oak', 175, 38.713532, -76.196838, 5),
(29802, 'Terlingua', 202, 29.818742, -103.060715, 5),
(14410, 'Pocomoke City', 175, 38.089201, -75.537185, 5),
(7564, 'Roswell', 164, 34.055198, -84.370475, 5),
(7000, 'Lincoln', 161, 38.848792, -75.41087, 5),
(17056, 'Helena', 180, 39.912051, -94.698, 5),
(27060, 'Manning', 199, 33.618408, -80.21155, 5),
(17220, 'Racine', 180, 36.90103, -94.532109, 5),
(29749, 'Coyanosa', 202, 30.711984, -102.676783, 5),
(22848, 'Cuba', 191, 42.245997, -78.209403, 5),
(19159, 'Warne', 184, 35.015083, -83.905055, 5),
(25375, 'Chambersville', 195, 40.705639, -79.16151, 5),
(26214, 'Mount Carmel', 195, 40.803636, -76.428612, 5),
(30308, 'Lyndhurst', 204, 37.974432, -78.936098, 5),
(11559, 'Highland', 171, 39.878677, -95.227692, 5),
(25088, 'West Newton', 195, 40.201808, -79.727237, 5),
(28982, 'Ace', 202, 30.520924, -94.822101, 5),
(23158, 'Risingsun', 192, 41.336722, -83.466992, 5),
(15175, 'Barton City', 178, 44.678354, -83.599977, 5),
